case,n,g,initial_mode,dt,t,energy,relative_energy_deviation,cosine_q_1,cosine_velocity_1,cosine_q_3,cosine_velocity_3,cosine_q_5,cosine_velocity_5,cosine_q_initial_mode,cosine_velocity_initial_mode
spatial_N256,256,1.0,1,0.00029850746268656717,0.8,0.8221939555052873,-4.1276679740853695e-08,0.19314567428163987,-0.6694574474479346,-0.0036172326554510022,0.0016273150978168157,1.7680951019749652e-05,-4.896124396916237e-06,0.19314567428163987,-0.6694574474479346
spatial_N256,256,1.0,1,0.00029850746268656717,0.8200000000000001,0.8221939548843147,-4.2031942593112603e-08,0.1796800691920108,-0.6770097870525008,-0.0035777764706796853,0.0023180618565038814,1.7510132251327206e-05,-1.221854134534918e-05,0.1796800691920108,-0.6770097870525008
spatial_N256,256,1.0,1,0.00029850746268656717,0.84,0.8221939543088806,-4.273181886116362e-08,0.16606902178250169,-0.6840011653937024,-0.003524532005053468,0.0030055361986858027,1.7191208576415435e-05,-1.969095446408087e-05,0.16606902178250169,-0.6840011653937024
spatial_N256,256,1.0,1,0.00029850746268656717,0.86,0.8221939537794254,-4.337577297341966e-08,0.15232378101348332,-0.6904286630260746,-0.0034576008996296337,0.0036861300636467755,1.6722133369696706e-05,-2.721737918901447e-05,0.15232378101348332,-0.6904286630260746
spatial_N256,256,1.0,1,0.00029850746268656717,0.88,0.8221939532962925,-4.396338726397886e-08,0.13845565105633367,-0.6962896751004248,-0.003377156215289513,0.004356312952951738,1.6102813910378503e-05,-3.469866500951661e-05,0.13845565105633367,-0.6962896751004248
spatial_N256,256,1.0,1,0.00029850746268656717,0.9,0.8221939528597453,-4.4494341322476316e-08,0.12447598518936456,-0.70158189276859,-0.0032834406790488964,0.005012652028183286,1.5335159163578477e-05,-4.203405943784698e-05,0.12447598518936456,-0.70158189276859
spatial_N256,256,1.0,1,0.00029850746268656717,0.92,0.8221939524699812,-4.49683950076718e-08,0.11039618005378157,-0.7063032857988936,-0.003176764537558375,0.005651831277029198,1.442309575854491e-05,-4.91228198798904e-05,0.11039618005378157,-0.7063032857988936
spatial_N256,256,1.0,1,0.00029850746268656717,0.9400000000000001,0.8221939521271465,-4.538537035081447e-08,0.09622767024409337,-0.7104520865371925,-0.0030575030374292928,0.0062706696488466175,1.3372551476326653e-05,-5.586584625311087e-05,0.09622767024409337,-0.7104520865371925
spatial_N256,256,1.0,1,0.00029850746268656717,0.96,0.82219395183135,-4.574513523536439e-08,0.08198192320481498,-0.7140267753357181,-0.002926093553914216,0.006866138069282286,1.2191406106897296e-05,-6.216730682013689e-05,0.08198192320481498,-0.7140267753357181
spatial_N256,256,1.0,1,0.00029850746268656717,0.98,0.822193951582672,-4.604759196169539e-08,0.06767043440299597,-0.7170260675588418,-0.0027830323911935493,0.007435375252115416,1.0889410086473985e-05,-6.793622979133252e-05,0.06767043440299597,-0.7170260675588418
spatial_N256,256,1.0,1,0.00029850746268656717,1.0,0.8221939513811771,-4.6292661592950424e-08,0.05330472274405516,-0.7194489022614979,-0.002628871279069993,0.007975702235151592,9.478071869985184e-06,-7.308803379437473e-05,0.05330472274405516,-0.7194489022614979
spatial_N256,256,1.0,1,0.00029850746268656717,1.02,0.8221939512269202,-4.648027784881492e-08,0.03889632619662458,-0.7212944326223547,-0.0024642135922490335,0.008484635575705798,7.970515522444691e-06,-7.754597129277138e-05,0.03889632619662458,-0.7212944326223547
spatial_N256,256,1.0,1,0.00029850746268656717,1.04,0.8221939511199535,-4.6610376891464966e-08,0.02445679759060249,-0.722562018199971,-0.002289710319585753,0.008959899149913745,6.3813105180610775e-06,-8.124246044974643e-05,0.02445679759060249,-0.722562018199971
spatial_N256,256,1.0,1,0.00029850746268656717,1.06,0.8221939510603324,-4.668289155240757e-08,0.009997700551389502,-0.7232512190661928,-0.0021060558117066246,0.009399434508794154,4.726276208468782e-06,-8.412028273660578e-05,0.009997700551389502,-0.7232512190661928
spatial_N256,256,1.0,1,0.00029850746268656717,1.08,0.8221939510481157,-4.669775033327994e-08,-0.004469394467662096,-0.7233617918569586,-0.0019139833362701111,0.009801409752610072,3.0222638543930405e-06,-8.613362575777417e-05,-0.004469394467662096,-0.7233617918569586
spatial_N256,256,1.0,1,0.00029850746268656717,1.1,0.8221939510833682,-4.665487407518043e-08,-0.018932914093217783,-0.7228936877665317,-0.0017142604708132148,0.010164226893637966,1.2869195011092527e-06,-8.724895326226204e-05,-0.018932914093217783,-0.7228936877665317
spatial_N256,256,1.0,1,0.00029850746268656717,1.12,0.8221939511661595,-4.655417862320377e-08,-0.03338128591935989,-0.721847052497026,-0.0015076843636440066,0.010486527685932057,-4.615686886523312e-07,-8.74456870917591e-05,-0.03338128591935989,-0.721847052497026
spatial_N256,256,1.0,1,0.00029850746268656717,1.1400000000000001,0.822193951296561,-4.6395576602797917e-08,-0.04780294241352283,-0.7202222281609395,-0.0012950768935844092,0.010767197909057457,-2.2047347556214217e-06,-8.671668883754432e-05,-0.04780294241352283,-0.7202222281609395
spatial_N256,256,1.0,1,0.00029850746268656717,1.16,0.8221939514746411,-4.617898530234754e-08,-0.062186324879884354,-0.7180197571203198,-0.0010772797595449402,0.011005370101056563,-3.9241068172262526e-06,-8.506853218824626e-05,-0.062186324879884354,-0.7180197571203198
spatial_N256,256,1.0,1,0.00029850746268656717,1.18,0.8221939517004594,-4.590433200224453e-08,-0.07651988751866484,-0.7152403877321771,-0.0008551495309258177,0.011200424744100552,-5.601482244609711e-06,-8.252156029800112e-05,-0.07651988751866484,-0.7152403877321771
spatial_N256,256,1.0,1,0.00029850746268656717,1.2,0.8221939519740575,-4.557156607631896e-08,-0.09079210161903994,-0.7118850819558671,-0.0006295526896887151,0.011351989914362646,-7.219201815682663e-06,-7.910972593904467e-05,-0.09079210161903994,-0.7118850819558671
spatial_N256,256,1.0,1,0.00029850746268656717,1.22,0.8221939522954509,-4.5180668872824015e-08,-0.10499145992234848,-0.7079550247644316,-0.0004013606946328495,0.011459939415625153,-8.760418506439338e-06,-7.488021566835049e-05,-0.10499145992234848,-0.7079550247644316
spatial_N256,256,1.0,1,0.00029850746268656717,1.24,0.822193952664617,-4.47316675922238e-08,-0.11910648119098172,-0.7034516352883418,-0.00017144509793996988,0.011524389423998542,-1.0209356641834764e-05,-6.989286267949793e-05,-0.11910648119098172,-0.7034516352883418
spatial_N256,256,1.0,1,0.00029850746268656717,1.26,0.8221939530814828,-4.422465127440489e-08,-0.13312571501677523,-0.6983765796067694,5.932725657247848e-05,0.011545693678881301,-1.1551557254764104e-05,-6.421935637842646e-05,-0.13312571501677523,-0.6983765796067694
spatial_N256,256,1.0,1,0.00029850746268656717,1.28,0.8221939535459117,-4.365978589770947e-08,-0.1470377469008966,-0.692731785088496,0.0002900989248297802,0.011524437262915037,-1.277410569519699e-05,-5.794225996021889e-05,-0.1470377469008966,-0.692731785088496
spatial_N256,256,1.0,1,0.00029850746268656717,1.3,0.8221939540576879,-4.3037334029882857e-08,-0.1608312036351361,-0.6865194561718546,0.0005200264157799383,0.011461429021183193,-1.3865837787855068e-05,-5.115385032693166e-05,-0.1608312036351361,-0.6865194561718546
spatial_N256,256,1.0,1,0.00029850746268656717,1.32,0.822193954616503,-4.235767070426277e-08,-0.17449475901217298,-0.679742091460799,0.0007482845799239388,0.011357692677248895,-1.4817521152571133e-05,-4.395479752206215e-05,-0.17449475901217298,-0.679742091460799
spatial_N256,256,1.0,1,0.00029850746268656717,1.34,0.8221939552219377,-4.162130584628443e-08,-0.18801713988981064,-0.6724025020023295,0.000974070807669055,0.01121445671080552,-1.5622008671040276e-05,-3.645270342593632e-05,-0.18801713988981064,-0.6724025020023295
spatial_N256,256,1.0,1,0.00029850746268656717,1.36,0.8221939558734466,-4.082890303624964e-08,-0.20138713263136562,-0.6645038305991631,0.0011966090134435223,0.01103314306870843,-1.6274361501750786e-05,-2.8760521716992472e-05,-0.20138713263136562,-0.6645038305991631
spatial_N256,256,1.0,1,0.00029850746268656717,1.3800000000000001,0.8221939565703416,-3.998129893822977e-08,-0.21459358994136418,-0.6560495720007886,0.001415153383014611,0.010815354787926126,-1.6771939504700066e-05,-2.099488302354136e-05,-0.21459358994136418,-0.6560495720007886
spatial_N256,256,1.0,1,0.00029850746268656717,1.4000000000000001,0.8221939573117747,-3.907952494941469e-08,-0.22762543811246072,-0.6470435938059801,0.0016289918630884386,0.010562862615477564,-1.7114457432225456e-05,-1.3274350734129455e-05,-0.22762543811246072,-0.6470435938059801
spatial_N256,256,1.0,1,0.00029850746268656717,1.42,0.8221939580967216,-3.812482707310494e-08,-0.24047168469605984,-0.6374901579005192,0.0018374493740341438,0.01027759071665564,-1.7304005763668303e-05,-5.717634084403992e-06,-0.24047168469605984,-0.6374901579005192
spatial_N256,256,1.0,1,0.00029850746268656717,1.44,0.8221939589239673,-3.711868290512399e-08,-0.2531214266055125,-0.6273939422454312,0.002039890728460547,0.009961601568738591,-1.7345035602087316e-05,1.5582141272425198e-06,-0.2531214266055125,-0.6273939422454312
spatial_N256,256,1.0,1,0.00029850746268656717,1.46,0.8221939597920896,-3.606282217294421e-08,-0.2655638586569862,-0.616760062823521,0.0022357232403735945,0.00961708014291356,-1.7244307601981233e-05,8.4395875350837e-06,-0.2655638586569862,-0.616760062823521
spatial_N256,256,1.0,1,0.00029850746268656717,1.48,0.8221939606994457,-3.4959243055965317e-08,-0.2777882825491979,-0.6055940955455307,0.0024243990117485638,0.00924631748222221,-1.701080544983226e-05,1.4818076376640468e-05,-0.2777882825491979,-0.6055940955455307
spatial_N256,256,1.0,1,0.00029850746268656717,1.5,0.8221939616441608,-3.381022584125759e-08,-0.2897841162791709,-0.5939020979119203,0.0026054168855548145,0.00885169378793381,-1.6655614964869882e-05,2.0592150857589243e-05,-0.2897841162791709,-0.5939020979119203
spatial_N256,256,1.0,1,0.00029850746268656717,1.52,0.8221939626241163,-3.261834713441658e-08,-0.3015409039870515,-0.5816906302221987,0.0027783240565590716,0.00843566113079533,-1.619177041854927e-05,2.5668751705103944e-05,-0.3015409039870515,-0.5816906302221987
spatial_N256,256,1.0,1,0.00029850746268656717,1.54,0.8221939636369422,-3.1386489518503424e-08,-0.31304832621883383,-0.5689667761209958,0.002942717333599315,0.008000725907037865,-1.5634070177364828e-05,2.996476328842791e-05,-0.31304832621883383,-0.5689667761209958
spatial_N256,256,1.0,1,0.00029850746268656717,1.56,0.8221939646800092,-3.0117850990940553e-08,-0.3242962105916055,-0.5557381622687736,0.003098244049446069,0.007549431161773371,-1.4998864249773002e-05,3.3408346455079255e-05,-0.3242962105916055,-0.5557381622687736
spatial_N256,256,1.0,1,0.00029850746268656717,1.58,0.8221939657504268,-2.8815947072935444e-08,-0.335274542841688,-0.5420129769253044,0.003244602616842919,0.007084338904428875,-1.4303816753808791e-05,3.594011035784772e-05,-0.335274542841688,-0.5420129769253044
spatial_N256,256,1.0,1,0.00029850746268656717,1.6,0.8221939668450395,-2.748461558343962e-08,-0.34597347823182145,-0.5277999872358807,0.003381542731824379,0.0066080125420796155,-1.3567646712885549e-05,3.75141050007678e-05,-0.34597347823182145,-0.5277999872358807
spatial_N256,256,1.0,1,0.00029850746268656717,1.62,0.822193967960431,-2.612801186518965e-08,-0.3563833532893767,-0.5131085550137451,0.003508865227931132,0.006122999556894991,-1.2809850925035463e-05,3.809861896942343e-05,-0.3563833532893767,-0.5131085550137451
spatial_N256,256,1.0,1,0.00029850746268656717,1.6400000000000001,0.8221939690929272,-2.475060423279274e-08,-0.3664946978434952,-0.4979486508174769,0.0036264215874633778,0.005631814553349855,-1.2050412933288222e-05,3.7676769790226974e-05,-0.3664946978434952,-0.4979486508174769
spatial_N256,256,1.0,1,0.00029850746268656717,1.6600000000000001,0.8221939702386056,-2.3357163758674915e-08,-0.3762982473251017,-0.4823308661291242,0.0037341131184122148,0.005136922799332127,-1.1309502343215661e-05,3.6246877538334355e-05,-0.3762982473251017,-0.4823308661291242
spatial_N256,256,1.0,1,0.00029850746268656717,1.68,0.8221939713933057,-2.195275050631551e-08,-0.3857849552899334,-0.46626642344771907,0.0038318898081680097,0.0046407243827487,-1.0607168889134025e-05,3.382261562773992e-05,-0.3857849552899334,-0.46626642344771907
spatial_N256,256,1.0,1,0.00029850746268656717,1.7,0.8221939725526448,-2.054269510054496e-08,-0.39494600612112907,-0.44976718412349637,0.003919748867502941,0.0041455391016708785,-9.963035738066744e-06,3.0432936123574077e-05,-0.39494600612112907,-0.44976718412349637
spatial_N256,256,1.0,1,0.00029850746268656717,1.72,0.8221939737120354,-1.9132577078195823e-08,-0.40377282786454516,-0.4328456537706323,0.0039977329806415145,0.003653592201441126,-9.39599653810234e-06,2.6121770354676692e-05,-0.40377282786454516,-0.4328456537706323
spatial_N256,256,1.0,1,0.00029850746268656717,1.74,0.8221939748667086,-1.7728196466393342e-08,-0.4122571051468682,-0.4155149851105991,0.004065928279445619,0.003167001066477138,-8.923920669916446e-06,2.0947509020237437e-05,-0.4122571051468682,-0.4155149851105991
spatial_N256,256,1.0,1,0.00029850746268656717,1.76,0.8221939760117375,-1.633554602697984e-08,-0.42039079212378594,-0.39778897811424135,0.004124462061830441,0.002687762967759562,-8.56337104077199e-06,1.4982269321934712e-05,-0.42039079212378594,-0.39778897811424135
spatial_N256,256,1.0,1,0.00029850746268656717,1.78,0.8221939771420667,-1.4960774175065694e-08,-0.42816612540302096,-0.3796820773283397,0.00417350027647055,0.0022177439591948445,-8.329338579057197e-06,8.310959857827921e-06,-0.42816612540302096,-0.3796820773283397
spatial_N256,256,1.0,1,0.00029850746268656717,1.8,0.8221939782525439,-1.3610147342468792e-08,-0.43557563688493084,-0.3612093662916427,0.004213244797632853,0.0017586690072346613,-8.234997340682814e-06,1.0301570360916052e-06,-0.43557563688493084,-0.3612093662916427
spatial_N256,256,1.0,1,0.00029850746268656717,1.82,0.8221939793379527,-1.2290010231730264e-08,-0.44261216646168633,-0.34238655896597414,0.004243930515565095,0.001312113428357028,-8.291483836733352e-06,-6.753190447847703e-06,-0.44261216646168633,-0.34238655896597414
spatial_N256,256,1.0,1,0.00029850746268656717,1.84,0.8221939803930512,-1.1006738187546716e-08,-0.4492688745147665,-0.32322998812992787,0.004265822269254124,0.0008794956983351871,-8.507703833987605e-06,-1.4923210014178883e-05,-0.4492688745147665,-0.32322998812992787
spatial_N256,256,1.0,1,0.00029850746268656717,1.86,0.8221939814126084,-9.766693787049974e-09,-0.4555392541496874,-0.30375659070565664,0.004279211649534638,0.00046207168571567005,-8.89016947674517e-06,-2.3356685234412375e-05,-0.4555392541496874,-0.30375659070565664
spatial_N256,256,1.0,1,0.00029850746268656717,1.8800000000000001,0.8221939823914473,-8.576173105012685e-09,-0.4614171431065316,-0.2839838900131508,0.004284413701454867,6.093034969360076e-05,-9.442869134710396e-06,-3.192474440626717e-05,-0.4614171431065316,-0.2839838900131508
spatial_N256,256,1.0,1,0.00029850746268656717,1.9000000000000001,0.8221939833244838,-7.441359972659711e-09,-0.46689673528497433,-0.2639299749709715,0.0042817635554824336,-0.00032300907028247024,-1.0167171904231512e-05,-4.04946331106499e-05,-0.46689673528497433,-0.2639299749709715
spatial_N256,256,1.0,1,0.00029850746268656717,1.92,0.8221939842067714,-6.368270688561495e-09,-0.47197259182313467,-0.24361347628740682,0.0042716130175474275,-0.0006889983591962952,-1.1061768187472202e-05,-4.893154512172015e-05,-0.47197259182313467,-0.24361347628740682
spatial_N256,256,1.0,1,0.00029850746268656717,1.94,0.822193985033542,-5.362704280642561e-09,-0.4766396516707099,-0.22305353971121555,0.004254327148062794,-0.001036460125177413,-1.2122647254726605e-05,-5.71004853838672e-05,-0.4766396516707099,-0.22305353971121555
spatial_N256,256,1.0,1,0.00029850746268656717,1.96,0.8221939858002489,-4.430190880810869e-09,-0.48089324159848423,-0.2022697964362371,0.004230280859927658,-0.0013649861059130744,-1.3343112165761143e-05,-6.486813852301697e-05,-0.48089324159848423,-0.2022697964362371
spatial_N256,256,1.0,1,0.00029850746268656717,1.98,0.8221939865026081,-3.5759409877655912e-09,-0.4847290855884414,-0.18128233077890804,0.0041998555651068395,-0.0016743340104261103,-1.4713831896821975e-05,-7.210471653002043e-05,-0.4847290855884414,-0.18128233077890804
spatial_N256,256,1.0,1,0.00029850746268656717,2.0,0.8221939871366383,-2.804796728206327e-09,-0.4881433135513287,-0.1601116452718599,0.004163435898686011,-0.0019644229377843493,-1.6222929997250977e-05,-7.86857598236174e-05,-0.4881433135513287,-0.1601116452718599
spatial_N256,256,1.0,1,0.00029850746268656717,2.02,0.8221939876986973,-2.1211878920013305e-09,-0.49113246932162247,-0.13877862333999258,0.004121406548334703,-0.002235327427942995,-1.785610859338471e-05,-8.449386685901696e-05,-0.49113246932162247,-0.13877862333999258
spatial_N256,256,1.0,1,0.00029850746268656717,2.04,0.8221939881855199,-1.5290860799765937e-09,-0.4936935178833913,-0.11730448974745464,0.004074149215871743,-0.0024872702131270236,-1.9596806072866495e-05,-8.942032876774777e-05,-0.4936935178833913,-0.11730448974745464
spatial_N256,256,1.0,1,0.00029850746268656717,2.06,0.822193988594247,-1.0319685106452425e-09,-0.4958238517845343,-0.09571076902454365,0.004022039736132806,-0.002720613750771903,-2.1426386328218454e-05,-9.336664716804561e-05,-0.4958238517845343,-0.09571076902454365
spatial_N256,256,1.0,1,0.00029850746268656717,2.08,0.8221939889224561,-6.327814938700271e-10,-0.4975212967012403,-0.07401924210241241,0.003965445376599038,-0.0029358506308972522,-2.332435702084203e-05,-9.624591523600668e-05,-0.4975212967012403,-0.07401924210241241
spatial_N256,256,1.0,1,0.00029850746268656717,2.1,0.8221939891681853,-3.339114540423793e-10,-0.49878411611924556,-0.05225190140039461,0.0039047223392773816,-0.003133592961735334,-2.5268613949383563e-05,-9.798404433799407e-05,-0.49878411611924556,-0.05225190140039461
