case_index,case_id,family,block,surrogate,seed,iterations,best_iteration,stop_reason,primary_node_quality_pass,fft_amplitude_relative_l2_no_dc,fft_power_relative_l2_no_dc,sorted_max_abs_difference,sorted_relative_l2_centered_denominator,periodic_acf_relative_l2,mean,variance_ddof0,mean_difference,variance_relative_difference,dense_windowed_mean,dense_windowed_rms,dense_derivative_mean,dense_derivative_rms,dense_windowed_mean_difference,dense_windowed_rms_relative_difference,dense_derivative_rms_relative_difference,dense_windowed_max_abs,dense_derivative_max_abs,dense_windowed_fft_power_relative_l2_no_dc,dense_windowed_periodic_acf_relative_l2,dense_derivative_fft_power_relative_l2_no_dc,dense_derivative_periodic_acf_relative_l2
952,block05_exact_spectrum_056,exact_spectrum,4,56,20264978,13,11,unchanged_rank_permutation,False,1.9400302896027745e-16,3.968480851706025e-16,0.022038524061720244,0.027700210450811516,5.061657435486125e-16,-0.003269261585762011,0.09775200195931973,1.214306433183765e-17,0.0,-0.002083788534728929,0.14409094612033574,-1.7385026417638864e-06,19.17913386041384,-0.00013131872192223234,-0.0030787716426654566,0.006270892873360134,0.6108230647026601,90.17152264318382,0.7151072135081021,0.7173231035324729,0.8651544030271375,0.8599594676820059
953,block05_exact_spectrum_057,exact_spectrum,4,57,20264979,24,23,unchanged_rank_permutation,False,2.0605324561610924e-16,3.542875927264199e-16,0.027478965761386087,0.02560073845837495,4.3612449701564656e-16,-0.0032692615857620178,0.09775200195931971,5.204170427930421e-18,-1.1102230246251565e-16,-0.0023607426700434104,0.14824664839456636,1.4831324248239796e-06,19.635920365768833,-0.0004082728572367136,0.025673262593083557,0.03023709322116619,0.5859152330206929,81.87049213975,0.47650445065744,0.4663840323778736,0.5445734949283105,0.5363455215995122
954,block05_exact_spectrum_058,exact_spectrum,4,58,20264980,22,21,unchanged_rank_permutation,False,1.8085552381832814e-16,3.279628880597214e-16,0.03152296125172266,0.03296913074230485,4.0572562907279383e-16,-0.0032692615857620212,0.09775200195931973,1.734723475976807e-18,0.0,-0.001882342908563929,0.1328237410067747,-3.682795611448795e-07,16.66863542419295,7.01269042427679e-05,-0.08103312106157079,-0.12544733389116502,0.4978914862423219,79.79239396171452,0.538003090227783,0.5628829575438608,0.651082688445866,0.6774971959795087
955,block05_exact_spectrum_059,exact_spectrum,4,59,20264981,26,25,unchanged_rank_permutation,False,1.8940151175773955e-16,2.499188574166144e-16,0.036196586080961435,0.03939362609300843,3.54985096667261e-16,-0.00326926158576201,0.09775200195931971,1.3010426069826053e-17,-1.1102230246251565e-16,-0.0004707944773515628,0.15234306429721353,-1.0591203467485512e-06,20.122480739166743,0.001481675335455134,0.0540151125391517,0.055765437980596744,0.5671257937453517,85.26177984582215,0.8138116057643231,0.7711975679217209,1.0097347881745693,0.9525925424703092
956,block05_exact_spectrum_060,exact_spectrum,4,60,20264982,12,11,unchanged_rank_permutation,False,1.8356649718405394e-16,2.812781542430512e-16,0.04700728395729992,0.03665401460412702,3.269147575958282e-16,-0.0032692615857620143,0.09775200195931971,8.673617379884035e-18,-1.1102230246251565e-16,-0.0011955728630663445,0.15061400987900514,1.5948557187878282e-06,20.67550449109659,0.0007568969497403523,0.04205231334247328,0.08478091431465784,0.5067480389742256,68.86755314251303,0.809002623147302,0.7732312602956866,0.9983251287756245,0.9108299982485605
957,block05_exact_spectrum_061,exact_spectrum,4,61,20264983,13,12,unchanged_rank_permutation,False,1.8462706213628066e-16,3.0918808228494035e-16,0.06493109589152646,0.03668810380385402,4.30803868827188e-16,-0.0032692615857620204,0.09775200195931971,2.6020852139652106e-18,-1.1102230246251565e-16,-0.0018923993911770594,0.15377720907221223,-1.9707807590340397e-06,21.684072051856365,6.007042162963741e-05,0.06393752202586556,0.13769739048481489,0.7692231409484616,107.18452425914386,0.9039631987473503,0.8437024061421862,1.0954083492688975,0.938331794274301
958,block05_exact_spectrum_062,exact_spectrum,4,62,20264984,16,15,unchanged_rank_permutation,False,2.000135447539666e-16,3.186327548263988e-16,0.035267834256006436,0.0363915425172313,5.217415205098594e-16,-0.0032692615857620204,0.09775200195931973,2.6020852139652106e-18,0.0,-0.0014293461995771614,0.14589378343919115,2.738589136441934e-08,19.903195402148818,0.0005231236132295354,0.009394508898783682,0.04426020247408058,0.5349909283840957,72.67818834220601,0.7046316597217855,0.6984571622990365,0.8824365601961784,0.842572888788398
959,block05_exact_spectrum_063,exact_spectrum,4,63,20264985,12,11,unchanged_rank_permutation,False,1.3952611486136892e-16,1.7831355986818463e-16,0.02784616279501062,0.028770716819099613,3.859703930039295e-16,-0.003269261585762023,0.09775200195931971,0.0,-1.1102230246251565e-16,-0.0006562916561496169,0.15301640730769037,-1.5355079876531802e-06,20.847815065266357,0.00129617815665708,0.05867376708466199,0.09382152671057065,0.6180787850393262,94.97209617439754,0.6780240053919472,0.6381743765967819,0.8371839618687736,0.7819016921976623
960,block05_exact_spectrum_064,exact_spectrum,4,64,20264986,14,13,unchanged_rank_permutation,False,1.6921394023809469e-16,2.321080326251455e-16,0.02819056564733502,0.027390197943482048,2.6337733959783204e-16,-0.0032692615857620186,0.09775200195931974,4.336808689942018e-18,2.220446049250313e-16,-0.0008003076719345835,0.14100909478355336,-3.2002281540312277e-06,19.399625309970304,0.0011521621408721134,-0.02440115936377829,0.017839409440944864,0.5557865939061166,88.64129462482921,0.44576344824827974,0.4514791567085381,0.4545247081117093,0.45149185666624736
961,block05_exact_spectrum_065,exact_spectrum,4,65,20264987,12,11,unchanged_rank_permutation,False,1.755080519438535e-16,2.64225419789097e-16,0.03282453090607029,0.023639169227001225,3.2396588667438194e-16,-0.003269261585762029,0.09775200195931971,-6.071532165918825e-18,-1.1102230246251565e-16,-0.001964180326915029,0.12885380327390203,1.5649764343305134e-06,16.178889378639575,-1.1710514108332357e-05,-0.10849990719712921,-0.15114282119142175,0.5002753490324174,63.55423838827341,0.5928446097453725,0.633559541984137,0.7355517486319741,0.7813467755951211
962,block05_exact_spectrum_066,exact_spectrum,4,66,20264988,14,13,unchanged_rank_permutation,False,2.0638927378688146e-16,3.8797229960784965e-16,0.03357403219092697,0.033058128403270076,5.009659822972458e-16,-0.003269261585762009,0.09775200195931974,1.3877787807814457e-17,2.220446049250313e-16,-0.0014267965772617982,0.14626836625894182,8.991197924570326e-07,19.78419904882083,0.0005256732355448986,0.011986132972620744,0.038016825292216394,0.6409342108117304,90.40046917066293,0.6970381792290199,0.6860705698089226,0.6832250674593007,0.6618146661013192
963,block05_exact_spectrum_067,exact_spectrum,4,67,20264989,16,15,unchanged_rank_permutation,False,2.36897698003233e-16,4.0693962809295596e-16,0.05038465233353118,0.036893044266844956,4.449097069668723e-16,-0.0032692615857620186,0.09775200195931973,4.336808689942018e-18,0.0,-0.002270020298010824,0.1409157820840108,1.7718183874462934e-06,19.242083762711097,-0.0003175504852041273,-0.025046761419660557,0.009573683022903845,0.6535092060817554,89.51501265015409,0.6864995766994545,0.7039682388553229,0.8224093894466753,0.8147934376362125
964,block05_exact_spectrum_068,exact_spectrum,4,68,20264990,20,19,unchanged_rank_permutation,False,1.931079865836809e-16,2.9382411231644583e-16,0.11273567977373056,0.06059082490170653,3.299953239408173e-16,-0.0032692615857620156,0.09775200195931974,7.37257477290143e-18,2.220446049250313e-16,-0.0010622811724016051,0.14666821053017762,1.311708875162854e-06,19.133877325058833,0.0008901886404050917,0.014752533310495641,0.003896419939833473,0.6107266228760284,87.60792765730847,0.6594356274727823,0.6503845773271298,0.8276621905037476,0.8249419725859418
965,block05_exact_spectrum_069,exact_spectrum,4,69,20264991,22,21,unchanged_rank_permutation,False,1.8264851191431956e-16,1.922882522987134e-16,0.06872442593808581,0.03402805455568327,3.585465767532215e-16,-0.0032692615857620125,0.09775200195931971,1.0408340855860843e-17,-1.1102230246251565e-16,-0.0018954207788142348,0.13662260094111872,1.8434354845108748e-06,18.465189930563948,5.7049033992462046e-05,-0.05474996994018844,-0.03118757636619185,0.5405612264202586,88.14911645760832,0.5744186224634039,0.5883540462894418,0.7260910340062982,0.7396632883863276
966,block05_exact_spectrum_070,exact_spectrum,4,70,20264992,19,18,unchanged_rank_permutation,False,2.2385370831570476e-16,4.191839079807305e-16,0.034747614315064734,0.030547519441875476,4.889200894375457e-16,-0.0032692615857620143,0.09775200195931971,8.673617379884035e-18,-1.1102230246251565e-16,-0.0010382382607443676,0.1376874845762617,2.2621900220463112e-06,18.25363120401678,0.0009142315520623292,-0.04738236545018992,-0.042287420092564365,0.5303121412958872,87.2151417121861,0.4947265469005202,0.5001584804446719,0.6755624284378275,0.6851187755640582
967,block05_exact_spectrum_071,exact_spectrum,4,71,20264993,13,12,unchanged_rank_permutation,False,1.761976527411129e-16,2.8238127417251704e-16,0.024589046428167505,0.025133635125254117,3.7801747673793205e-16,-0.003269261585762028,0.09775200195931971,-5.204170427930421e-18,-1.1102230246251565e-16,-0.0008007198989362932,0.14699312254297492,2.415177990627272e-06,19.980503417265485,0.0011517499138704035,0.017000500248233852,0.04831631918737389,0.7465132991430701,112.12332146496814,0.7459991161038668,0.7327340877749695,0.8884998751870025,0.8435670033381084
968,block05_exact_spectrum_072,exact_spectrum,4,72,20264994,9,8,unchanged_rank_permutation,False,2.5596596632506587e-16,4.552473398004484e-16,0.030195155537630747,0.025311507090255585,5.385796372738644e-16,-0.0032692615857620178,0.09775200195931971,5.204170427930421e-18,-1.1102230246251565e-16,-0.0010044102408540735,0.15120019676743124,2.2161471053802665e-06,19.849009852770333,0.0009480595719526233,0.04610796131058836,0.04141725129856022,0.544439076397495,84.12554548140132,0.504424959467232,0.49934304957533954,0.6389744624071126,0.6308463284264076
969,block05_exact_spectrum_073,exact_spectrum,4,73,20264995,13,12,unchanged_rank_permutation,False,1.9183814968800644e-16,3.1766376945953673e-16,0.026765799204035434,0.029501517098909004,3.833162551119696e-16,-0.003269261585762011,0.09775200195931971,1.214306433183765e-17,-1.1102230246251565e-16,-5.662955227782226e-05,0.15782075291057257,1.8580816488470954e-06,20.142165920603084,0.0018958402605288745,0.09191356631450787,0.05679825965254981,0.7568181165220911,101.13069352676327,0.6034591291763282,0.5363082523741962,0.6035655417230102,0.5955666319177868
970,block05_exact_spectrum_074,exact_spectrum,4,74,20264996,14,13,unchanged_rank_permutation,False,1.8986816156422593e-16,3.2349270739008467e-16,0.04101357050147403,0.03284613802933936,4.846535797225176e-16,-0.0032692615857620125,0.09775200195931973,1.0408340855860843e-17,0.0,-0.0026699353229499368,0.1385997161645296,-5.17673576923623e-08,18.691984371256712,-0.00071746551014324,-0.041070913828774924,-0.019288361000389442,0.5806367212499789,76.17297257322673,0.5823075217460664,0.6042961380566413,0.7545643063558124,0.7651877247428863
971,block05_exact_spectrum_075,exact_spectrum,4,75,20264997,12,11,unchanged_rank_permutation,False,1.6132676137345463e-16,2.1998576672464925e-16,0.027945647115655614,0.03207439906003376,3.508408103743114e-16,-0.0032692615857620212,0.09775200195931971,1.734723475976807e-18,-1.1102230246251565e-16,-0.0018287152986708772,0.15815187783275939,-2.2287570626709175e-06,21.947559349611506,0.00012375451413581965,0.09420451847392086,0.15152176859816158,0.7122861439315246,87.35975402965839,0.8929762561231025,0.794501165754163,1.2269969382871815,1.0248828080247745
972,block05_exact_spectrum_076,exact_spectrum,4,76,20264998,21,20,unchanged_rank_permutation,False,2.4259837512190024e-16,4.479303307725567e-16,0.026033068441959406,0.026275794726778504,4.669024281094293e-16,-0.0032692615857620212,0.09775200195931973,1.734723475976807e-18,0.0,-0.0010331338257370995,0.15289851886438036,4.4923867820726755e-06,20.790510893319183,0.0009193359870695974,0.05785813296691811,0.09081495088236458,0.6966672467171061,98.4075461379714,0.6466081391887463,0.6061363261981406,0.9414886778634665,0.8568189449277543
973,block05_exact_spectrum_077,exact_spectrum,4,77,20264999,10,9,unchanged_rank_permutation,False,2.009640438604431e-16,2.8920930721836896e-16,0.040192574259973246,0.030738256273527848,3.845378166174995e-16,-0.0032692615857620212,0.09775200195931971,1.734723475976807e-18,-1.1102230246251565e-16,-0.001780531283324393,0.14546090112767865,3.278584602517539e-06,19.06053566103877,0.00017193852948230387,0.0063995284552047504,4.8405619926583654e-05,0.5886289942501313,82.01589592368165,0.7425821946160719,0.7381726959192818,0.911878890735286,0.9118435986907206
974,block05_exact_spectrum_078,exact_spectrum,4,78,20265000,24,23,unchanged_rank_permutation,False,1.9183082748148502e-16,3.1508652790576953e-16,0.039678476148056974,0.03253439162040064,3.7667647822666216e-16,-0.003269261585762016,0.09775200195931971,6.938893903907228e-18,-1.1102230246251565e-16,-0.0013456247836986402,0.13495210523926457,-3.2980880131938815e-06,17.342454378472418,0.0006068450291080566,-0.06630761927137752,-0.09009410023146902,0.6694631568539444,90.3040588288064,0.6978692760165223,0.746951477534896,0.8885063142561733,0.9653675659133022
975,block05_exact_spectrum_079,exact_spectrum,4,79,20265001,12,11,unchanged_rank_permutation,False,1.9843420598280703e-16,3.0492158875234784e-16,0.03295001562918498,0.029705012282385236,3.9051036639018516e-16,-0.003269261585762016,0.09775200195931971,6.938893903907228e-18,-1.1102230246251565e-16,0.0001237191516338282,0.15614553044585974,-1.6595546368524896e-07,21.231578755058372,0.002076188964440525,0.08032321395539022,0.11395644174844155,0.6146169304587129,93.27713280818669,0.855103048900535,0.7624403001514751,1.0424914399092389,0.8956411189069988
976,block05_exact_spectrum_080,exact_spectrum,4,80,20265002,12,11,unchanged_rank_permutation,False,1.9871715135713608e-16,3.258554295988416e-16,0.03584401024108452,0.028451294302812697,3.5794022589777737e-16,-0.0032692615857620178,0.09775200195931973,5.204170427930421e-18,0.0,-0.0017094036595607309,0.14768790461288428,2.53007805090274e-06,20.275373149037126,0.00024306615324596595,0.021807485095125312,0.06378723828261057,0.6096931091595738,75.71830429933281,0.7673396512553171,0.7490678533643946,0.9554657272580972,0.8846485835960525
977,block05_exact_spectrum_081,exact_spectrum,4,81,20265003,9,8,unchanged_rank_permutation,False,2.0550261039949303e-16,3.250511188082455e-16,0.018326573574905594,0.021265779030188094,4.1779203438321925e-16,-0.003269261585762016,0.09775200195931973,6.938893903907228e-18,0.0,-0.0014948660922588417,0.13721987871543004,1.9571244595838884e-06,18.307154287199893,0.0004576037205478551,-0.05061758752152057,-0.03947922650593061,0.5932863685350884,74.46528457229122,0.5876825158380095,0.6027268859805281,0.7718396975860128,0.7951783690279562
978,block05_exact_spectrum_082,exact_spectrum,4,82,20265004,18,17,unchanged_rank_permutation,False,2.0558233895048138e-16,3.134250886240891e-16,0.0377470054531045,0.02615417296085199,4.092420447211475e-16,-0.0032692615857620125,0.09775200195931974,1.0408340855860843e-17,2.220446049250313e-16,-0.0016283098370617275,0.1324814424387243,-4.182550217813165e-07,16.180091472491036,0.0003241599757449693,-0.0834013802625394,-0.15107975097865667,0.4827462978937797,57.29810114158911,0.6215687065613471,0.673815972443055,0.7844036875320933,0.8693547101677755
979,block05_exact_spectrum_083,exact_spectrum,4,83,20265005,10,9,unchanged_rank_permutation,False,2.0094074395151036e-16,2.944479656244247e-16,0.03654008516417928,0.025632731821105818,3.62798367523958e-16,-0.003269261585762015,0.09775200195931971,7.806255641895632e-18,-1.1102230246251565e-16,-4.313571703275876e-05,0.16282935770694232,-1.7213166537159219e-06,23.343434147879474,0.001909334095773938,0.1265665724914773,0.22475907899056224,0.7303178438819402,105.606713750592,0.713361253689632,0.6175644703459547,0.9441006436904742,0.7269616812149543
980,block05_exact_spectrum_084,exact_spectrum,4,84,20265006,19,18,unchanged_rank_permutation,False,2.1588068921350047e-16,3.816310740756905e-16,0.03153198755555786,0.029446086802234366,4.048537531875086e-16,-0.003269261585762016,0.09775200195931974,6.938893903907228e-18,2.220446049250313e-16,-0.0022490627913634635,0.1555719468450812,2.209667294387497e-06,19.66561476446614,-0.0002965929785567667,0.07635476428349874,0.031795068117632,0.7457005985345821,90.35153592193247,0.7709373935291377,0.6906022243641573,0.8433365329607675,0.8176751342576294
981,block05_exact_spectrum_085,exact_spectrum,4,85,20265007,14,13,unchanged_rank_permutation,False,2.15211640369804e-16,3.6390774186062665e-16,0.02320948868126005,0.0256758439848681,3.510337015156338e-16,-0.0032692615857620286,0.09775200195931971,-5.637851296924623e-18,-1.1102230246251565e-16,-0.0024188149971583963,0.1420272912338217,1.4673279841446971e-06,17.99474785111174,-0.00046634518435169944,-0.01735656924037865,-0.05587024320510836,0.7211036247932218,96.52195439977912,0.6177203509701666,0.6309131579762836,0.7280751350775977,0.7498179827388455
982,block05_exact_spectrum_086,exact_spectrum,4,86,20265008,17,16,unchanged_rank_permutation,False,1.9405370486071408e-16,3.74873664510238e-16,0.03244462797761527,0.03431129320513175,4.1892673467902007e-16,-0.0032692615857620125,0.09775200195931971,1.0408340855860843e-17,-1.1102230246251565e-16,-0.0007007034167543212,0.1526701704577621,3.372973560422684e-06,19.257392761461475,0.0012517663960523757,0.056278260114746015,0.010376899682928764,0.6103379870761357,91.68231017306177,0.8423808601488959,0.77729950078983,0.8915865747691045,0.8839919399718086
