mG_eV,phase,index,scale,scenario,c,beta2,nu0,direct_potential_eV4,direct_chi,direct_y,leading_chi,leading_y,precision_force_over_2U,neglected_force_over_2U,common_split_over_s,B_over_s
1e5,quadrature,173,2,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,7.3840601210253676254069435980585570121902315172774e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,2,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,4.9219661866837611149002002891566286297581076126478e-108,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1e5,quadrature,173,2,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,2.2881421515013777541082528546995643766829716738276e-108,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,4.6909511981665058811675849081381550776791967394134e-164,8.3646931946655913445964635521089924767612078225703e-264,0.0,0.0
1e5,quadrature,173,2,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,1.3411840707905799351586986227790359527869979030105e-108,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1e5,quadrature,173,2,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,7.3840601210253676254069435980585570121902315172774e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,2.2881421515013777541082528546995643766829716738276e-108,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,10,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,3.2304594894423023270582807745874002571912995725046e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,10,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.4389250530259623879692352390143020079357662808148e-107,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1e5,quadrature,173,10,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,1.524936845756532036683198340994836295306218526526e-107,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,10,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,4.6909511981665058811675849081381550776791967394134e-164,8.3646931946655913445964635521089924767612078225703e-264,0.0,0.0
1e5,quadrature,173,10,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,1.573204417231326095029196378335024373586847104873e-107,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1e5,quadrature,173,10,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,3.2304594894423023270582807745874002571912995725046e-108,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,10,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,1.524936845756532036683198340994836295306218526526e-107,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,701,0.5,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011389765428299709838498247412597093895510893616663,-9.1800168632631234817009864282182063379000117122145e-17,1.1060551048629047508302598693514287585331961308106e-54,-9.1800168632631234817009864282182063379000117122145e-17,1.1060551048629047508302598693514287585331961308106e-54,2.5356209734575241908692914189898815211756577421106e-107,7.2254985979987298285216287630476029456804262197314e-55,9.0974665989419501248450652488293446282618578581014e-55,0.0
1e5,quadrature,701,0.5,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095174752209079767143615492077866127072077330221429,7.6709729953294593477227420838535696796150782800696e-17,-9.2423782735119438083076509630735827767842416410202e-55,7.6709729953294593477227420838535696796150782800696e-17,-9.2423782735119438083076509630735827767842416410202e-55,1.2373383201867663074398838609245386647227126048173e-107,5.0452393100306387111895253569713136725233375799626e-55,7.6019926374720405152814928791587674290955250595093e-55,0.0
1e5,quadrature,701,0.5,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-1.8555441807838485899498769749548783803318448805598e-16,-1.133807361451074190372201049723777766424027482995e-16,-1.8019107824251385484215620865620213008947372682455e-58,-1.133807361451074190372201049723777766424027482995e-16,-1.8019107824251385484215620865620213008947372682455e-58,1.3716307554325373768054774844909364531876438058684e-107,1.3566889218949917856698376353049114769567385149557e-98,0.0,1.6157798525545657320193036874267019729931045458375e-28
1e5,quadrature,701,0.5,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.0000000000000097351248456358973705143637792174141526128731901517,-6.910788733990025467174858485635774287174948085318e-17,9.453736865589418437831092114205380387985444889555e-57,-6.910788733990025467174858485635774287174948085318e-17,9.453736865589418437831092114205380387985444889555e-57,8.7913664651037200750695624062917469552441198788407e-165,0.0,0.0,0.0
1e5,quadrature,701,0.5,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047813348804766230906040495095350869470483102619359,-4.9291038018602946001848536673726258192122065756943e-17,4.6431332461600158550581591881910318383761293868984e-55,-4.9291038018602946001848536673726258192122065756943e-17,4.6431332461600158550581591881910318383761293868984e-55,1.3460468264744346760775613346211275595243198094049e-107,1.3030032187421241068135269734075335768059466311056e-55,3.8633077337972664913725619549823244311796930630293e-55,1.0630257535086496694513913572274995787037335248683e-28
1e5,quadrature,701,0.5,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,0.000000000000012931752610141118800193549064080691306010744760633,0.0000000000000079017877653812254608622006049026844489976832391553,1.2557968010238465743980678535160619158499039961711e-56,0.0000000000000079017877653812254608622006049026844489976832391553,1.2557968010238465743980678535160619158499039961711e-56,2.5356209734575241908692914189898815211756577421106e-107,7.2254985979987298285216287630476029456804262197314e-55,9.0974665989419501248450652488293446282618578581014e-55,0.0
1e5,quadrature,701,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016342883751426757801761216852419752390467967819532,1.3172171927235471410123915085465569847531199135296e-18,-1.5870502439438764364236211235723614418132272349331e-56,1.3172171927235471410123915085465569847531199135296e-18,-1.5870502439438764364236211235723614418132272349331e-56,1.3716307554325373768054774844909364531876438058684e-107,1.3566889218949917856698376353049114769567385149557e-98,0.0,1.6157798525545657320193036874267019729931045458375e-28
1e5,quadrature,701,1,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011389765428299709838498247412597093895510893616663,-9.1800168632631234817009864282182063379000117122145e-17,1.1060551048629047508302598693514287585331961308106e-54,-9.1800168632631234817009864282182063379000117122145e-17,1.1060551048629047508302598693514287585331961308106e-54,3.3062005269265304778255810843525762966033573476796e-107,7.2254985979987298285216287630476029456804262197314e-55,9.0974665989419501248450652488293446282618578581014e-55,0.0
