model,N,z,chi,t_Gyr,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,konishi_delta_g_inverse2
global,-1.1479429687927765,2.1517030854899657,138.38056649353226,3.0410847530886937,0.0,0.0,0.010058694532268982,0.010058694532268982,-6.165072588382365e-92,-5.811426793197865e-92,-0.00012739485448827557,0.0,-0.0,-0.00012739485448827557,1.1682402206829919e-05,1.1682402206829919e-05,-1.124934223336469e-95,1.1741355252052803e-05,0.6516843064929442,0.6650271726090402,0.6534246495814033,-0.00012739485448827557,-0.0001273948544882756
global,-1.1463329506037263,2.1466328688615723,138.3829024167225,3.0482817703715948,0.0,0.0,0.010041904686510466,0.010041904686510466,-6.1360250852275474e-92,-5.782379290043048e-92,-0.0001271822086075974,0.0,-0.0,-0.0001271822086075974,1.16629018613188e-05,1.16629018613188e-05,-1.1193113728295743e-95,1.1721657931749854e-05,0.6505910524534141,0.6639703295012805,0.6523339486958553,-0.0001271822086075974,-0.00012718220860759739
global,-1.1447229324146762,2.1415708088062955,138.38523797229462,3.0554950592093535,0.0,0.0,0.010025118051276719,0.010025118051276719,-6.107118982115701e-92,-5.7534731869312016e-92,-0.0001269696033886905,0.0,-0.0,-0.0001269696033886905,1.1643405245389746e-05,1.1643405245389746e-05,-1.113715893971302e-95,1.1701964709326909e-05,0.6494980258141466,0.6629136517388862,0.651243456414737,-0.0001269696033886905,-0.0001269696033886905
global,-1.1431129142256258,2.136516892202469,138.38757315865428,3.0627246512299973,0.0,0.0,0.010008334637734276,0.010008334637734276,-6.078353589653309e-92,-5.7247077944688094e-92,-0.0001267570389729806,0.0,-0.0,-0.0001267570389729806,1.1623912372011544e-05,1.1623912372011544e-05,-1.1081476533105284e-95,1.1682275597687925e-05,0.6484052272913728,0.6618571397797639,0.6501531734634242,-0.0001267570389729806,-0.0001267570389729806
global,-1.1415028960365756,2.1314711059495393,138.389907974201,3.069970578088028,0.0,0.0,0.009991554457091902,0.009991554457091902,-6.049728221804829e-92,-5.6960824266203295e-92,-0.0001265445155024284,0.0,-0.0,-0.0001265445155024284,1.1604423254202026e-05,1.1604423254202026e-05,-1.1026065180461632e-95,1.1662590609785573e-05,0.6473126576040281,0.6608007940836088,0.649063100570035,-0.0001265445155024284,-0.00012654451550242845
global,-1.1398928778475255,2.126433436968024,138.39224241732816,3.077232871464201,0.0,0.0,0.009974777520601405,0.009974777520601405,-6.0212421958775e-92,-5.667596400693001e-92,-0.0001263320331195397,0.0,-0.0,-0.0001263320331195397,1.1584937905029011e-05,1.1584937905029011e-05,-1.0970923560242096e-95,1.1642909758622174e-05,0.6462203174738027,0.659744615111901,0.6479732384654839,-0.0001263320331195397,-0.00012633203311953963
global,-1.1382828596584753,2.1214038721994832,138.39457648642295,3.084511563065284,0.0,0.0,0.009958003839557202,0.009958003839557202,-5.992894832504144e-92,-5.639249037319645e-92,-0.00012611959196735998,0.0,-0.0,-0.00012611959196735998,1.1565456337609815e-05,1.1565456337609815e-05,-1.091605035734434e-95,1.1623233057249186e-05,0.6451282076251152,0.6586886033279203,0.6468835878834536,-0.00012611959196735998,-0.0001261195919673599
global,-1.1366728414694252,2.1163823986064854,138.39691017986644,3.091806684623824,0.0,0.0,0.009941233425296332,0.009941233425296332,-5.964685455626789e-92,-5.61103966044229e-92,-0.00012590719218947454,0.0,-0.0,-0.00012590719218947454,1.1545978565111245e-05,1.1545978565111245e-05,-1.0861444263071963e-95,1.1603560518767222e-05,0.6440363287851121,0.657632759196732,0.645794149560395,-0.00012590719218947454,-0.00012590719218947457
global,-1.135062823280375,2.111369003172572,138.39924349603345,3.0991182678979077,0.0,0.0,0.009924466289199267,0.009924466289199267,-5.936613392481686e-92,-5.5829675972971867e-92,-0.0001256948339300187,0.0,-0.0,-0.0001256948339300187,1.1526504600750552e-05,1.1526504600750552e-05,-1.08071039751055e-95,1.1583892156326984e-05,0.6429446816837197,0.6565770831852117,0.6447049242355806,-0.0001256948339300187,-0.00012569483393001871
global,-1.1334528050913248,2.1063636729022233,138.40157643329263,3.106446344670924,0.0,0.0,0.009907702442689277,0.009907702442689277,-5.9086779735820505e-92,-5.555032178397551e-92,-0.00012548251733366986,0.0,-0.0,-0.00012548251733366986,1.1507034457794694e-05,1.1507034457794694e-05,-1.0753028197468992e-95,1.1564227983128532e-05,0.6418532670536047,0.6555215757620451,0.6436159126510631,-0.00012548251733366986,-0.00012548251733366988
global,-1.1318427869022747,2.101366394820827,138.40390899000644,3.113790946751321,0.0,0.0,0.009890941897232637,0.009890941897232637,-5.8808785327022214e-92,-5.527232737517722e-92,-0.00012527024254565012,0.0,-0.0,-0.00012527024254565012,1.1487568149560576e-05,1.1487568149560576e-05,-1.0699215640499351e-95,1.154456801242151e-05,0.6407620856301851,0.654466237397728,0.6425271155516886,-0.00012527024254565012,-0.0001252702425456501
global,-1.1302327687132245,2.0963771559746442,138.40624116453105,3.121152105972362,0.0,0.0,0.009874184664339243,0.009874184664339243,-5.8532144068626074e-92,-5.499568611678108e-92,-0.000125058009711734,0.0,-0.0,-0.000125058009711734,1.1468105689415757e-05,1.1468105689415757e-05,-1.0645665020817194e-95,1.1524912257505863e-05,0.6396711381516716,0.6534110685645528,0.6414385336851367,-0.000125058009711734,-0.000125058009711734
global,-1.1286227505241744,2.091395943430773,138.40857295521644,3.128529854191879,0.0,0.0,0.009857430755561962,0.009857430755561962,-5.825684936312645e-92,-5.4720391411281456e-92,-0.00012484581897824026,0.0,-0.0,-0.00012484581897824026,1.1448647090777711e-05,1.1448647090777711e-05,-1.0592375061293862e-95,1.1505260731731093e-05,0.6385804253590254,0.6523560697366584,0.6403501678018789,-0.00012484581897824026,-0.00012484581897824023
global,-1.1270127323351242,2.086422744277118,138.41090436040625,3.135924223292026,0.0,0.0,0.009840680182497681,0.009840680182497681,-5.798289464516553e-92,-5.444643669332053e-92,-0.0001246336704920452,0.0,-0.0,-0.0001246336704920452,1.142919236711503e-05,1.142919236711503e-05,-1.0539344491023847e-95,1.148561344849745e-05,0.6374899479960238,0.6513012413900051,0.6392620186552455,-0.0001246336704920452,-0.0001246336704920453
global,-1.125402714146074,2.081457545622355,138.41323537843786,3.1433352451790286,0.0,0.0,0.009823932956786666,0.009823932956786666,-5.7710273381364784e-92,-5.417381542951979e-92,-0.00012442156440057453,0.0,-0.0,-0.00012442156440057453,1.1409741531946692e-05,1.1409741531946692e-05,-1.0486572045292162e-95,1.1465970421255209e-05,0.6363997068092218,0.6502465840023858,0.6381740870013852,-0.00012442156440057453,-0.00012442156440057458
global,-1.123792695957024,2.0765003345959,138.41556600764238,3.150762951782932,0.0,0.0,0.009807189090112772,0.009807189090112772,-5.74389790701703e-92,-5.3902521118325304e-92,-0.00012420950085180595,0.0,-0.0,-0.00012420950085180595,1.1390294598842292e-05,1.1390294598842292e-05,-1.0434056465544397e-95,1.1446331663504895e-05,0.6353097025479626,0.6491920980534022,0.637086373599278,-0.00012420950085180595,-0.00012420950085180595
global,-1.1221826777679738,2.071551098347873,138.4178962463446,3.1582073750573447,0.0,0.0,0.00979044859420363,0.00979044859420363,-5.716900524169944e-92,-5.363254728985445e-92,-0.00012399747999427172,0.0,-0.0,-0.00012399747999427172,1.1370851581422272e-05,1.1370851581422272e-05,-1.0381796499357047e-95,1.1426697188797502e-05,0.6342199359643909,0.6481377840245253,0.6359988792107477,-0.00012399747999427172,-0.00012399747999427164
global,-1.1205726595789236,2.0666098240490656,138.42022609286298,3.165668546979186,0.0,0.0,0.00977371148083105,0.00977371148083105,-5.690034545759098e-92,-5.336388750574598e-92,-0.0001237855019770635,0.0,-0.0,-0.0001237855019770635,1.1351412493358378e-05,1.1351412493358378e-05,-1.0329790900408485e-95,1.1407067010734963e-05,0.6331304078134795,0.6470836423990586,0.6349116046004877,-0.0001237855019770635,-0.00012378550197706344
global,-1.1189626413898732,2.061676498890908,138.42255554550957,3.173146499548427,0.0,0.0,0.009756977761810816,0.009756977761810816,-5.663299331084644e-92,-5.309653535900144e-92,-0.00012357356694982994,0.0,-0.0,-0.00012357356694982994,1.1331977348373431e-05,1.1331977348373431e-05,-1.0278038428448261e-95,1.138744114296991e-05,0.6320411188530141,0.6460296736621627,0.633824550536048,-0.00012357356694982994,-0.00012357356694983002
global,-1.117352623200823,2.0567511100854374,138.42488460259014,3.1806412647878237,0.0,0.0,0.009740247449002674,0.009740247449002674,-5.636694242567532e-92,-5.2830484473830325e-92,-0.0001233616750627765,0.0,-0.0,-0.0001233616750627765,1.1312546160241306e-05,1.1312546160241306e-05,-1.0226537849267138e-95,1.136781959920564e-05,0.6309520698435935,0.6449758783008541,0.6327377177878346,-0.0001233616750627765,-0.0001233616750627765
global,-1.115742605011773,2.0518336448652623,138.42721326240402,3.1881528747426633,0.0,0.0,0.009723520554310947,0.009723520554310947,-5.610218645735095e-92,-5.256572850550596e-92,-0.0001231498264666732,0.0,-0.0,-0.0001231498264666732,1.1293118942787652e-05,1.1293118942787652e-05,-1.0175287934669185e-95,1.134820239319686e-05,0.6298632615486691,0.6439222568039806,0.6316511071291487,-0.0001231498264666732,-0.00012314982646667314
global,-1.1141325868227228,2.04692409048353,138.42954152324424,3.1956813614804958,0.0,0.0,0.009706797089683698,0.009706797089683698,-5.583871909204438e-92,-5.230226114019939e-92,-0.00012293802131284397,0.0,-0.0,-0.00012293802131284397,1.1273695709888913e-05,1.1273695709888913e-05,-1.0124287462439618e-95,1.1328589538748667e-05,0.6287746947344903,0.642868809662283,0.6305647193361333,-0.00012293802131284397,-0.00012293802131284394
global,-1.1125225686336726,2.0420224342138944,138.4318693833973,3.2032267570908672,0.0,0.0,0.00969007706711415,0.00969007706711415,-5.5576534046694424e-92,-5.204007609484943e-92,-0.0001227262597531848,0.0,-0.0,-0.0001227262597531848,1.1254276475473989e-05,1.1254276475473989e-05,-1.0073535216319655e-95,1.1308981049718243e-05,0.6276863701701968,0.6418155373683577,0.6294785551878649,-0.0001227262597531848,-0.00012272625975318487
global,-1.1109125504446222,2.0371286633504813,138.43419684114335,3.2107890936850505,0.0,0.0,0.009673360498639679,0.009673360498639679,-5.531562506884006e-92,-5.177916711699506e-92,-0.00012251454194015088,0.0,-0.0,-0.00012251454194015088,1.123486125352305e-05,1.123486125352305e-05,-1.0023029985974059e-95,1.1289376940013651e-05,0.626598288627752,0.640762440416681,0.6283926154662877,-0.00012251454194015088,-0.00012251454194015085
global,-1.109302532255572,2.03224276520786,138.4365238947561,3.2183684033957713,0.0,0.0,0.009656647396342206,0.009656647396342206,-5.505598593647572e-92,-5.1519527984630726e-92,-0.00012230286802676147,0.0,-0.0,-0.00012230286802676147,1.1215450058068004e-05,1.1215450058068004e-05,-9.972770566963134e-96,1.1269777223594286e-05,0.6255104508819698,0.639709519303596,0.62730690095624,-0.00012230286802676147,-0.00012230286802676136
global,-1.107692514066522,2.0273647271210034,138.43885054250282,3.225964718376942,0.0,0.0,0.00963993777234858,0.00963993777234858,-5.4797610457907644e-92,-5.126115250606265e-92,-0.00012209123816660488,0.0,-0.0,-0.00012209123816660488,1.119604290319294e-05,1.119604290319294e-05,-9.922755760714915e-96,1.1250181914471343e-05,0.6244228577105377,0.6386567745273246,0.6262214124454782,-0.00012209123816660488,-0.00012209123816660483
global,-1.1060824958774718,2.022494536445261,138.44117678264422,3.233578070803382,0.0,0.0,0.0096232316388308,0.0096232316388308,-5.454049247160729e-92,-5.1004034519762295e-92,-0.00012187965251384133,0.0,-0.0,-0.00012187965251384133,1.1176639803034379e-05,1.1176639803034379e-05,-9.872984374496787e-96,1.1230591026708051e-05,0.6233355098940327,0.6376042065879812,0.6251361507246921,-0.00012187965251384133,-0.00012187965251384137
global,-1.1044724776884216,2.017632180556324,138.44350261343462,3.2412084928705376,0.0,0.0,0.009606529008005392,0.009606529008005392,-5.428462584605336e-92,-5.074816789420837e-92,-0.00012166811122319491,0.0,-0.0,-0.00012166811122319491,1.1157240771780561e-05,1.1157240771780561e-05,-9.823455221384915e-96,1.1211004574418948e-05,0.6222484082158789,0.6365518159875824,0.6240511165874636,-0.00012166811122319491,-0.0001216681112231949
global,-1.1028624594993715,2.012777646850192,138.44582803312178,3.248856016794208,0.0,0.0,0.009589829892134197,0.009589829892134197,-5.40300044795963e-92,-5.049354652775131e-92,-0.00012145661444996366,0.0,-0.0,-0.00012145661444996366,1.113784582367235e-05,1.113784582367235e-05,-9.774167120237993e-96,1.1191422571770807e-05,0.6211615534623997,0.6354996032300232,0.6229663108303181,-0.00012145661444996366,-0.00012145661444996362
global,-1.1012524413103213,2.0079309227431406,138.44815303994702,3.25652067481026,0.0,0.0,0.009573134303523984,0.009573134303523984,-5.37766223003048e-92,-5.0240164348459806e-92,-0.00012124516235001463,0.0,-0.0,-0.00012124516235001463,1.1118454973002789e-05,1.1118454973002789e-05,-9.725118895667558e-96,1.1171845032982162e-05,0.6200749464227922,0.6344475688211018,0.6218817342526999,-0.00012124516235001463,-0.00012124516235001457
global,-1.0996424231212711,2.00309199567169,138.45047763214504,3.2642024991743437,0.0,0.0,0.009556442254527037,0.009556442254527037,-5.352447326582843e-92,-4.998801531398344e-92,-0.00012103375507979129,0.0,-0.0,-0.00012103375507979129,1.1099068234117782e-05,1.1099068234117782e-05,-9.676309378011376e-96,1.1152271972324005e-05,0.6189885878891646,0.6333957132685302,0.6207973876570095,-0.00012103375507979129,-0.00012103375507979129
global,-1.098032404932221,1.9982608530925714,138.452801807944,3.271901522161607,0.0,0.0,0.00953975375754116,0.00953975375754116,-5.327355136325192e-92,-4.9737093411406925e-92,-0.00012082239279631371,0.0,-0.0,-0.00012082239279631371,1.1079685621416103e-05,1.1079685621416103e-05,-9.627737403305245e-96,1.1132703404119794e-05,0.6179024786565369,0.6323440370819101,0.6197132718486048,-0.00012082239279631371,-0.0001208223927963138
global,-1.0964223867431708,1.9934374824826944,138.45512556556565,3.2796177760664085,0.0,0.0,0.009523068825008842,0.009523068825008842,-5.3023850608937705e-92,-4.948739265709271e-92,-0.00012061107565716784,0.0,-0.0,-0.00012061107565716784,1.1060307149348416e-05,1.1060307149348416e-05,-9.579401813252503e-96,1.1113139342744447e-05,0.6168166195227863,0.6312925407727701,0.6186293876357458,-0.00012061107565716784,-0.00012061107565716775
global,-1.0948123685541207,1.9886218713391146,138.45744890322493,3.287351293202024,0.0,0.0,0.009506387469419297,0.009506387469419297,-5.277536504841227e-92,-4.923890709656727e-92,-0.00012039980382053141,0.0,-0.0,-0.00012039980382053141,1.104093283241966e-05,1.104093283241966e-05,-9.531301455202047e-96,1.1093579802626756e-05,0.6157310112887795,0.6302412248545519,0.6175457358297285,-0.00012039980382053141,-0.00012039980382053146
global,-1.0932023503650705,1.9838140071790018,138.45977181913037,3.2951021059003556,0.0,0.0,0.009489709703306417,0.009489709703306417,-5.252808875619164e-92,-4.899163080434664e-92,-0.00012018857744514804,0.0,-0.0,-0.00012018857744514804,1.1021562685186653e-05,1.1021562685186653e-05,-9.48343518211453e-96,1.1074024798246965e-05,0.6146456547582393,0.6291900898426226,0.6164623172447505,-0.00012018857744514804,-0.00012018857744514797
global,-1.0915923321760204,1.979013877539607,138.4620943114838,3.302870246511636,0.0,0.0,0.009473035539250396,0.009473035539250396,-5.2282015835663035e-92,-4.874555788381804e-92,-0.0001199773966903477,0.0,-0.0,-0.0001199773966903477,1.100219672225999e-05,1.100219672225999e-05,-9.435801852539469e-96,1.1054474344138676e-05,0.6135605507378504,0.6281391362542752,0.6153791326980173,-0.0001199773966903477,-0.00011997739669034775
global,-1.0899823139869702,1.9742214699782301,138.46441637848048,3.310655747404131,0.0,0.0,0.009456364989877317,0.009456364989877317,-5.2037140418936256e-92,-4.850068246709126e-92,-0.00011976626171604167,0.0,-0.0,-0.00011976626171604167,1.0982834958303567e-05,1.0982834958303567e-05,-9.388400330586453e-96,1.1034928454888363e-05,0.612475700037232,0.6270883646087403,0.6142961830097153,-0.00011976626171604167,-0.00011976626171604161
global,-1.08837229579792,1.9694367720721886,138.46673801830903,3.3184586409638412,0.0,0.0,0.009439698067858727,0.009439698067858727,-5.179345666669638e-92,-4.8256998714851386e-92,-0.0001195551726827169,0.0,-0.0,-0.0001195551726827169,1.0963477408034073e-05,1.0963477408034073e-05,-9.341229485896663e-96,1.1015387145134871e-05,0.6113911034689097,0.6260377754271598,0.6132134690029845,-0.0001195551726827169,-0.00011955517268271692
global,-1.0867622776088697,1.964659771418783,138.46905922915136,3.3262789595941986,0.0,0.0,0.009423034785913073,0.009423034785913073,-5.155095876808346e-92,-4.8014500816238465e-92,-0.00011934412975145444,0.0,-0.0,-0.00011934412975145444,1.0944124086222675e-05,1.0944124086222675e-05,-9.294288193619548e-96,1.0995850429571088e-05,0.6103067618484094,0.624987369232637,0.6121309915040113,-0.00011934412975145444,-0.00011934412975145437
global,-1.0851522594198195,1.9598904556352692,138.4713800091828,3.33411673571576,0.0,0.0,0.009406375156804059,0.009406375156804059,-5.130964094052872e-92,-4.777318298868372e-92,-0.00011913313308390849,0.0,-0.0,-0.00011913313308390849,1.0924775007693093e-05,1.0924775007693093e-05,-9.247575334381135e-96,1.097631832294202e-05,0.6092226759941495,0.6239371465502249,0.6110487513419217,-0.00011913313308390849,-0.00011913313308390856
global,-1.0835422412307694,1.9551288123588206,138.47370035657195,3.3419720017659085,0.0,0.0,0.009389719193342458,0.009389719193342458,-5.106949742964181e-92,-4.753303947779681e-92,-0.00011892218284232937,0.0,-0.0,-0.00011892218284232937,1.0905430187323712e-05,1.0905430187323712e-05,-9.201089794262201e-96,1.0956790840046915e-05,0.6081388467275591,0.622887107906899,0.6099667493488994,-0.00011892218284232937,-0.00011892218284232937
