phase,chi,U_eV4,tree_ratio,loop_ratio,total_ratio,scalar_log_parameter
quadrature,139.5058897166625,1.4825686810705617e-15,2.237114815134447e-06,2.761661943486827e-06,4.998776758621274e-06,3.6340372776770016e-23
quadrature,139.50765156571907,1.4773537499238792e-15,2.2410597479285495e-06,2.7665318637490246e-06,5.007591611677574e-06,3.6340372776770016e-23
quadrature,139.50941147265928,1.4721628804949238e-15,2.2450072771555107e-06,2.7714049892422485e-06,5.016412266397759e-06,3.6340372776770016e-23
quadrature,139.51116943503118,1.4669959551794543e-15,2.2489573865279114e-06,2.776281299860089e-06,5.025238686388001e-06,3.6340372776770016e-23
quadrature,139.51292545039743,1.4618528569463265e-15,2.2529100597184337e-06,2.7811607754468847e-06,5.034070835165318e-06,3.6340372776770016e-23
quadrature,139.51467951633543,1.4567334693346322e-15,2.2568652803603683e-06,2.786043395798343e-06,5.042908676158711e-06,3.6340372776770016e-23
quadrature,139.51643163043738,1.4516376764509354e-15,2.260823032048062e-06,2.7909291406620986e-06,5.051752172710161e-06,3.6340372776770016e-23
quadrature,139.5181817903103,1.446565362966684e-15,2.264783298337237e-06,2.795817989738104e-06,5.060601288075341e-06,3.6340372776770016e-23
quadrature,139.51992999357626,1.4415164141152227e-15,2.268746062745638e-06,2.8007099226794305e-06,5.0694559854250685e-06,3.6340372776770016e-23
quadrature,139.52167623787219,1.4364907156895576e-15,2.272711308753108e-06,2.805604919092359e-06,5.078316227845467e-06,3.6340372776770016e-23
quadrature,139.52342052085015,1.4314881540393895e-15,2.2766790198022333e-06,2.8105029585371798e-06,5.087181978339413e-06,3.6340372776770016e-23
quadrature,139.5251628401773,1.4265086160686533e-15,2.280649179298619e-06,2.8154040205285294e-06,5.096053199827148e-06,3.6340372776770016e-23
quadrature,139.52690319353601,1.4215519892326585e-15,2.2846217706114825e-06,2.820308084536126e-06,5.104929855147609e-06,3.6340372776770016e-23
quadrature,139.5286415786239,1.4166181615356478e-15,2.288596777073928e-06,2.8252151299851055e-06,5.113811907059033e-06,3.6340372776770016e-23
quadrature,139.5303779931539,1.4117070215281253e-15,2.2925741819834223e-06,2.830125136256611e-06,5.122699318240033e-06,3.6340372776770016e-23
quadrature,139.53211243485435,1.4068184583041925e-15,2.296553968602268e-06,2.8350380826883767e-06,5.131592051290644e-06,3.6340372776770016e-23
quadrature,139.53384490146894,1.401952361499298e-15,2.3005361201577578e-06,2.8399539485749166e-06,5.140490068732674e-06,3.6340372776770016e-23
quadrature,139.53557539075697,1.397108621287036e-15,2.304520619843114e-06,2.844872713168687e-06,5.1493933330118005e-06,3.6340372776770016e-23
quadrature,139.53730390049324,1.3922871283772361e-15,2.3085074508173827e-06,2.849794355679955e-06,5.158301806497337e-06,3.6340372776770016e-23
quadrature,139.5390304284682,1.3874877740129453e-15,2.3124965962062566e-06,2.8547188552778114e-06,5.167215451484068e-06,3.6340372776770016e-23
quadrature,139.540754972488,1.3827104499681376e-15,2.3164880391022954e-06,2.859646191090448e-06,5.176134230192743e-06,3.6340372776770016e-23
quadrature,139.54247753037447,1.3779550485451935e-15,2.320481762565365e-06,2.8645763422056948e-06,5.185058104771059e-06,3.6340372776770016e-23
quadrature,139.5441980999653,1.3732214625721577e-15,2.324477749623256e-06,2.869509287671786e-06,5.193987037295043e-06,3.6340372776770016e-23
quadrature,139.54591667911404,1.3685095854005527e-15,2.3284759832718637e-06,2.874445006497583e-06,5.202920989769447e-06,3.6340372776770016e-23
quadrature,139.5476332656901,1.3638193109026567e-15,2.3324764464758203e-06,2.8793834776533525e-06,5.211859924129173e-06,3.6340372776770016e-23
quadrature,139.54934785757894,1.359150533469104e-15,2.3364791221688707e-06,2.8843246800712323e-06,5.220803802240103e-06,3.6340372776770016e-23
quadrature,139.551060452682,1.3545031480063409e-15,2.3404839932543802e-06,2.8892685926458576e-06,5.229752585900237e-06,3.6340372776770016e-23
quadrature,139.55277104891684,1.3498770499343974e-15,2.344491042605588e-06,2.8942151942346713e-06,5.23870623684026e-06,3.6340372776770016e-23
quadrature,139.5544796442171,1.3452721351842103e-15,2.34850025306625e-06,2.8991644636587236e-06,5.247664716724973e-06,3.6340372776770016e-23
quadrature,139.5561862365327,1.3406883001952608e-15,2.352511607451025e-06,2.9041163797031433e-06,5.256627987154168e-06,3.6340372776770016e-23
quadrature,139.55789082382975,1.3361254419132235e-15,2.356525088545871e-06,2.9090709211176276e-06,5.265596009663498e-06,3.6340372776770016e-23
quadrature,139.55959340409072,1.3315834577873207e-15,2.360540679108693e-06,2.9140280666172443e-06,5.274568745725938e-06,3.6340372776770016e-23
quadrature,139.56129397531436,1.3270622457683688e-15,2.3645583618694122e-06,2.9189877948825163e-06,5.2835461567519286e-06,3.6340372776770016e-23
quadrature,139.56299253551586,1.3225617043060006e-15,2.368578119530756e-06,2.923950084560396e-06,5.292528204091152e-06,3.6340372776770016e-23
quadrature,139.56468908272694,1.3180817323462772e-15,2.372599934768733e-06,2.9289149142648517e-06,5.301514849033585e-06,3.6340372776770016e-23
quadrature,139.56638361499571,1.3136222293297595e-15,2.3766237902326943e-06,2.933882262576943e-06,5.310506052809637e-06,3.6340372776770016e-23
quadrature,139.56807613038694,1.3091830951886132e-15,2.380649668546277e-06,2.9388521080459882e-06,5.319501776592265e-06,3.6340372776770016e-23
quadrature,139.56976662698196,1.3047642303446227e-15,2.384677552307542e-06,2.9438244291897317e-06,5.328501981497274e-06,3.6340372776770016e-23
quadrature,139.57145510287876,1.3003655357067646e-15,2.3887074240895224e-06,2.9487992044950206e-06,5.3375066285845426e-06,3.6340372776770016e-23
quadrature,139.57314155619207,1.295986912668793e-15,2.392739266440768e-06,2.9537764124184787e-06,5.346515678859246e-06,3.6340372776770016e-23
quadrature,139.57482598505337,1.2916282631070545e-15,2.396773061885693e-06,2.958756031386936e-06,5.355529093272629e-06,3.6340372776770016e-23
quadrature,139.5765083876109,1.2872894893782395e-15,2.400808792924996e-06,2.9637380397979446e-06,5.364546832722941e-06,3.6340372776770016e-23
quadrature,139.57818876202978,1.2829704943168468e-15,2.4048464420363495e-06,2.968722416020632e-06,5.373568858056982e-06,3.6340372776770016e-23
quadrature,139.57986710649206,1.2786711812331733e-15,2.408885991674621e-06,2.9737091383959743e-06,5.382595130070595e-06,3.6340372776770016e-23
quadrature,139.58154341919666,1.2743914539109451e-15,2.412927424272433e-06,2.9786981852374856e-06,5.391625609509918e-06,3.6340372776770016e-23
quadrature,139.5832176983596,1.2701312166048854e-15,2.416970722240799e-06,2.9836895348320043e-06,5.400660257072803e-06,3.6340372776770016e-23
quadrature,139.58488994221375,1.2658903740389456e-15,2.4210158679691364e-06,2.9886831654397106e-06,5.409699033408847e-06,3.6340372776770016e-23
quadrature,139.5865601490092,1.2616688314036005e-15,2.425062843826188e-06,2.99367905529526e-06,5.418741899121448e-06,3.6340372776770016e-23
quadrature,139.58822831701312,1.257466494353665e-15,2.4291116321604492e-06,2.9986771826083147e-06,5.427788814768764e-06,3.6340372776770016e-23
quadrature,139.5898944445098,1.2532832690064712e-15,2.4331622153002678e-06,3.0036775255636647e-06,5.436839740863933e-06,3.6340372776770016e-23
quadrature,139.5915585298008,1.2491190619391992e-15,2.437214575554764e-06,3.0086800623223634e-06,5.445894637877127e-06,3.6340372776770016e-23
quadrature,139.59322057120485,1.244973780187e-15,2.4412686952139934e-06,3.0136847710219313e-06,5.454953466235925e-06,3.6340372776770016e-23
quadrature,139.59488056705797,1.2408473312406998e-15,2.4453245565495366e-06,3.0186916297770803e-06,5.4640161863266165e-06,3.6340372776770016e-23
quadrature,139.59653851571355,1.2367396230445143e-15,2.4493821418150796e-06,3.0237006166804322e-06,5.473082758495512e-06,3.6340372776770016e-23
quadrature,139.59819441554222,1.2326505639942656e-15,2.4534414332465187e-06,3.0287117098026483e-06,5.482153143049167e-06,3.6340372776770016e-23
quadrature,139.59984826493218,1.22858006293462e-15,2.4575024130630374e-06,3.0337248871937575e-06,5.4912273002567945e-06,3.6340372776770016e-23
quadrature,139.60150006228892,1.2245280291575326e-15,2.461565063467e-06,3.0387401268830275e-06,5.500305190350027e-06,3.6340372776770016e-23
quadrature,139.60314980603542,1.2204943723999224e-15,2.4656293666446257e-06,3.043757406879792e-06,5.509386773524418e-06,3.6340372776770016e-23
quadrature,139.60479749461223,1.2164790028412924e-15,2.4696953047667153e-06,3.048776705174356e-06,5.518472009941072e-06,3.6340372776770016e-23
quadrature,139.60644312647736,1.2124818311020525e-15,2.4737628599886996e-06,3.053797999738046e-06,5.527560859726746e-06,3.6340372776770016e-23
quadrature,139.60808670010647,1.2085027682410162e-15,2.4778320144515216e-06,3.058821268524306e-06,5.536653282975828e-06,3.6340372776770016e-23
quadrature,139.60972821399275,1.2045417257536684e-15,2.481902750281745e-06,3.0638464894688295e-06,5.545749239750575e-06,3.6340372776770016e-23
quadrature,139.6113676666471,1.200598615569749e-15,2.4859750495923852e-06,3.0688736404905825e-06,5.554848690082968e-06,3.6340372776770016e-23
quadrature,139.61300505659807,1.196673350051467e-15,2.4900488944830803e-06,3.07390269949202e-06,5.563951593975101e-06,3.6340372776770016e-23
quadrature,139.61464038239188,1.1927658419912403e-15,2.4941242670407897e-06,3.0789336443599436e-06,5.573057911400733e-06,3.6340372776770016e-23
quadrature,139.61627364259255,1.1888760046097176e-15,2.4982011493401857e-06,3.0839664529659876e-06,5.582167602306173e-06,3.6340372776770016e-23
quadrature,139.6179048357818,1.1850037515538065e-15,2.5022795234440643e-06,3.089001103167125e-06,5.591280626611189e-06,3.6340372776770016e-23
quadrature,139.61953396055915,1.1811489968945089e-15,2.5063593714039614e-06,3.0940375728064277e-06,5.600396944210389e-06,3.6340372776770016e-23
quadrature,139.62116101554207,1.1773116551248308e-15,2.5104406752607053e-06,3.0990758397137517e-06,5.609516514974457e-06,3.6340372776770016e-23
quadrature,139.6227859993657,1.173491641158171e-15,2.5145234170444704e-06,3.1041158817057986e-06,5.6186392987502695e-06,3.6340372776770016e-23
quadrature,139.6244089106832,1.1696888703257754e-15,2.518607578775833e-06,3.109157676587422e-06,5.627765255363255e-06,3.6340372776770016e-23
quadrature,139.6260297481656,1.1659032583750754e-15,2.522693142465895e-06,3.114201202151781e-06,5.636894344617676e-06,3.6340372776770016e-23
quadrature,139.62764851050179,1.1621347214677593e-15,2.5267800901167043e-06,3.119246436180855e-06,5.64602652629756e-06,3.6340372776770016e-23
quadrature,139.62926519639873,1.158383176177457e-15,2.530868403722101e-06,3.1242933564464943e-06,5.655161760168596e-06,3.6340372776770016e-23
quadrature,139.63087980458133,1.1546485394880965e-15,2.534958065267847e-06,3.1293419407105746e-06,5.664300005978421e-06,3.6340372776770016e-23
quadrature,139.63249233379244,1.150930728791865e-15,2.5390490567321967e-06,3.134392166725704e-06,5.673441223457901e-06,3.6340372776770016e-23
quadrature,139.63410278279304,1.147229661887119e-15,2.5431413600865303e-06,3.139444012236006e-06,5.682585372322537e-06,3.6340372776770016e-23
quadrature,139.63571115036214,1.1435452569764954e-15,2.54723495729578e-06,3.144497454977643e-06,5.691732412273423e-06,3.6340372776770016e-23
quadrature,139.63731743529678,1.1398774326652259e-15,2.5513298303186424e-06,3.149552472679079e-06,5.700882302997721e-06,3.6340372776770016e-23
quadrature,139.63892163641214,1.1362261079588717e-15,2.5554259611084344e-06,3.154609043062139e-06,5.710035004170573e-06,3.6340372776770016e-23
quadrature,139.6405237525415,1.1325912022615872e-15,2.5595233316133855e-06,3.1596671438423653e-06,5.719190475455751e-06,3.6340372776770016e-23
quadrature,139.64212378253632,1.128972635374131e-15,2.563621923777206e-06,3.1647267527297244e-06,5.72834867650693e-06,3.6340372776770016e-23
quadrature,139.64372172526615,1.1253703274921437e-15,2.56772171953938e-06,3.169787847428963e-06,5.737509566968343e-06,3.6340372776770016e-23
quadrature,139.64531757961876,1.1217841992040412e-15,2.5718227008358897e-06,3.174850405640505e-06,5.746673106476394e-06,3.6340372776770016e-23
quadrature,139.64691134450013,1.1182141714892449e-15,2.5759248495995765e-06,3.179914405060899e-06,5.755839254660476e-06,3.6340372776770016e-23
quadrature,139.6485030188344,1.1146601657163482e-15,2.5800281477605784e-06,3.1849798233833546e-06,5.765007971143933e-06,3.6340372776770016e-23
quadrature,139.65009260156395,1.1111221036411652e-15,2.5841325772469167e-06,3.1900466382984685e-06,5.774179215545385e-06,3.6340372776770016e-23
quadrature,139.6516800916495,1.1075999074048493e-15,2.588238119985008e-06,3.1951148274948576e-06,5.783352947479865e-06,3.6340372776770016e-23
quadrature,139.65326548806985,1.1040934995323366e-15,2.592344757899816e-06,3.200184368659343e-06,5.792529126559159e-06,3.6340372776770016e-23
quadrature,139.6548487898222,1.1006028029300993e-15,2.596452472915799e-06,3.2052552394781247e-06,5.8017077123939236e-06,3.6340372776770016e-23
quadrature,139.65642999592205,1.0971277408845398e-15,2.6005612469571463e-06,3.2103274176370694e-06,5.810888664594216e-06,3.6340372776770016e-23
quadrature,139.65800910540312,1.0936682370601992e-15,2.604671061948216e-06,3.2154008808222504e-06,5.820071942770467e-06,3.6340372776770016e-23
quadrature,139.65958611731745,1.0902242154979738e-15,2.608781899813982e-06,3.220475606720505e-06,5.829257506534487e-06,3.6340372776770016e-23
quadrature,139.66116103073546,1.0867956006130278e-15,2.6128937424808576e-06,3.225551573020443e-06,5.8384453155013e-06,3.6340372776770016e-23
quadrature,139.66273384474584,1.0833823171933978e-15,2.6170065718766926e-06,3.2306287574124513e-06,5.847635329289144e-06,3.6340372776770016e-23
quadrature,139.66430455845568,1.0799842903979173e-15,2.6211203699316023e-06,3.235707137589712e-06,5.856827507521314e-06,3.6340372776770016e-23
quadrature,139.66587317099038,1.0766014457545856e-15,2.62523511857827e-06,3.2407866912485763e-06,5.866021809826846e-06,3.6340372776770016e-23
quadrature,139.66743968149373,1.0732337091586964e-15,2.6293507997525436e-06,3.245867396089304e-06,5.8752181958418475e-06,3.6340372776770016e-23
quadrature,139.66900408912784,1.0698810068712756e-15,2.633467395393674e-06,3.2509492298163537e-06,5.884416625210027e-06,3.6340372776770016e-23
quadrature,139.67056639307324,1.0665432655170423e-15,2.637584887445137e-06,3.2560321701394016e-06,5.8936170575845384e-06,3.6340372776770016e-23
quadrature,139.67212659252885,1.0632204120828587e-15,2.641703257854873e-06,3.2611161947736347e-06,5.902819452628507e-06,3.6340372776770016e-23
quadrature,139.6736846867119,1.059912373916071e-15,2.6458224885756626e-06,3.2662012814402132e-06,5.912023770015876e-06,3.6340372776770016e-23
quadrature,139.67524067485814,1.0566190787224263e-15,2.6499425615660407e-06,3.2712874078674037e-06,5.9212299694334445e-06,3.6340372776770016e-23
quadrature,139.6767945562216,1.0533404545647866e-15,2.65406345879023e-06,3.2763745517904933e-06,5.930438010580724e-06,3.6340372776770016e-23
quadrature,139.67834633007476,1.050076429861183e-15,2.658185162218902e-06,3.281462690952729e-06,5.939647853171631e-06,3.6340372776770016e-23
quadrature,139.6798959957085,1.0468269333830584e-15,2.662307653829713e-06,3.2865518031059805e-06,5.948859456935693e-06,3.6340372776770016e-23
quadrature,139.6814435524321,1.043591894253758e-15,2.666430915607543e-06,3.2916418660110364e-06,5.958072781618579e-06,3.6340372776770016e-23
quadrature,139.68298899957327,1.0403712419467213e-15,2.6705549295451108e-06,3.2967328574383614e-06,5.967287786983472e-06,3.6340372776770016e-23
quadrature,139.6845323364781,1.037164906283748e-15,2.674679677643514e-06,3.3018247551687624e-06,5.976504432812276e-06,3.6340372776770016e-23
quadrature,139.68607356251107,1.0339728174335612e-15,2.6788051419123896e-06,3.3069175369935893e-06,5.985722678905978e-06,3.6340372776770016e-23
quadrature,139.6876126770551,1.030794905909846e-15,2.6829313043707643e-06,3.312011180715784e-06,5.994942485086549e-06,3.6340372776770016e-23
quadrature,139.68914967951156,1.0276311025697673e-15,2.6870581470472902e-06,3.3171056641501685e-06,6.004163811197459e-06,3.6340372776770016e-23
quadrature,139.69068456930012,1.024481338612318e-15,2.6911856519807162e-06,3.3222009651240308e-06,6.0133866171047466e-06,3.6340372776770016e-23
quadrature,139.6922173458589,1.0213455455766681e-15,2.695313801220354e-06,3.3272970614776983e-06,6.022610862698053e-06,3.6340372776770016e-23
quadrature,139.6937480086444,1.0182236553404682e-15,2.699442576826627e-06,3.3323939310652145e-06,6.031836507891841e-06,3.6340372776770016e-23
quadrature,139.69527655713162,1.0151156001181574e-15,2.7035719608716153e-06,3.3374915517550136e-06,6.0410635126266285e-06,3.6340372776770016e-23
quadrature,139.69680299081378,1.0120213124596807e-15,2.70770193543907e-06,3.3425899014299375e-06,6.0502918368690075e-06,3.6340372776770016e-23
quadrature,139.6983273092026,1.0089407252484624e-15,2.7118324826254185e-06,3.3476889579884767e-06,6.059521440613895e-06,3.6340372776770016e-23
quadrature,139.69984951182812,1.0058737717000787e-15,2.7159635845398585e-06,3.3527886993448844e-06,6.068752283884743e-06,3.6340372776770016e-23
quadrature,139.7013695982388,1.0028203853604743e-15,2.720095223305056e-06,3.3578891034300433e-06,6.0779843267350994e-06,3.6340372776770016e-23
